OID_,Parcel,Address,Owner,Care_and_Custody,Prop_NAME,GlobalID,User_Agency,Lot_Size_SF,Shape_Length,Shape_Area,shape_wkt
2193,1403658000,"140 WOODROW AV, Mattapan",City of Boston,MOH,,{3F53AA66-A874-4EB9-B59D-CCB5EECC4595},N A,5827.000000000000000,0.000989699638621,0.000000057867223,"MULTIPOLYGON (((-71.084676960999957 42.286608347000026, -71.084808240999962 42.286914896000042, -71.084929508999949 42.286889042000041, -71.084953980999956 42.286801905000061, -71.084944319999977 42.286652825000033, -71.084942644999956 42.286626880000028, -71.084676960999957 42.286608347000026)))"
2194,1805623000,"27 CLIFFMONT ST, ROSLINDALE 02131",BHA,BHA,,{12885126-CCF9-4EEE-BC8B-92BB85EB164A},BHA,104488.000000000000000,0.006276899369769,0.000001092755838,
2195,1200044000,"20 Kearsarge Avenue, Boston, MA 02119",City of Boston,BPS,BDEA,{6CBF6243-3B81-492E-8972-43DAF1AA5262},BPS,83508.000000000000000,0.003720466226924,0.000000831648669,
2196,0902240020,"Tremont ST, ROXBURY 02119",City of Boston,MOH,,{00E24DFE-9FA1-4F4C-82C5-FF334D691213},Non City,10258.000000000000000,0.002209654421597,0.000000108214237,"MULTIPOLYGON (((-71.087092634999976 42.334992691000025, -71.087555321999957 42.335266156000046, -71.087675528999966 42.335201526000048, -71.086796782999954 42.33469763800008, -71.086732451999978 42.334779806000029, -71.086870541999986 42.334861424000053, -71.086956845999964 42.334913161000031, -71.087027812999963 42.334954725000046, -71.087092634999976 42.334992691000025)))"
2197,1001857000,"69 69A BICKFORD ST, JAMAICA PLAIN 02130",BHA,BHA,,{16F2A140-F328-48F6-A23B-188D04A0EAA8},BHA,1073.000000000000000,0.000506166774364,0.000000010992047,"MULTIPOLYGON (((-71.101821348999977 42.324608522000062, -71.102008928999965 42.324656177000065, -71.102036468999984 42.324605184000063, -71.101845006999952 42.324556526000038, -71.101821348999977 42.324608522000062)))"
2198,0801843000,"15 E LENOX ST, Roxbury, MA 02118",BPDA,BPDA,,{DAACC00B-DBEE-46EB-8E21-9DDFEAFD1F80},N A,498.000000000000000,0.000315906714795,0.000000004763838,"MULTIPOLYGON (((-71.07813598499996 42.334484413000041, -71.078178367999953 42.33452034000004, -71.078258059999939 42.334439605000057, -71.078235572999972 42.334421295000027, -71.07813598499996 42.334484413000041)))"
2199,0802380000,"MELNEA CASS BLVD, ROXBURY 02119",City of Boston,BTD,Municipal Lot,{753F0D0A-0BBB-4F37-8719-C70871D5EEB6},BTD,59250.000000000000000,0.003886640141935,0.000000607360346,
2200,0203510451,"149 THIRTEENTH ST, Charlestown: Navy Yard, MA 02129",BPDA,Tenant,,{4541E365-B7DD-46D5-8B21-B7D264670A6C},Non City,99974.000000000000000,0.004523506788441,0.000001008558585,
2201,1604319000,"Hallet ST, DORCHESTER 02124",City of Boston,Non-City (DCR),Pope John Paul II Park I,{5F7AE2C4-5EC7-4301-B36A-14077F345CCC},BPRD,554586.000000000000000,0.010529712103189,0.000005500628247,
2202,0703831000,"GENE ST, Uphams Corner/Savin Hill",City of Boston,MOH,,{90A0680D-9D2B-42D1-AE2C-D5C1C9B68603},N A,91.000000000000000,0.000360165649367,0.000000000876959,
2203,0201503000,"Bunker Hill Street, Charlestown, MA 02129",GRW Trust,BCYF,PAUL CLOUGHERTY OUTDOOR POOL,{BEFB8FAB-589B-4359-8694-BA83E693E6AA},BCYF,65340.000000000000000,0.003877054854411,0.000000636356815,
2204,0900694000,"70 Worcester Street, Boston, MA 02118",City of Boston,BPS,Hurley K 8,{80C5C931-2EDE-419B-BE02-91E75965D105},BPS,83598.000000000000000,0.003961295888889,0.000000846149795,"MULTIPOLYGON (((-71.077312752999944 42.338341270000058, -71.077046367999969 42.338517069000034, -71.078043345999959 42.339353174000053, -71.078614485999935 42.33897711000003, -71.078134070999965 42.33857944500005, -71.077609067999958 42.338147854000056, -71.077312752999944 42.338341270000058)))"
2205,1812652000,"MANILA AV, Hyde Park",City of Boston,MOH,,{BABE292F-13F8-4B19-B9B0-3C8C9B570733},Non City,4343.000000000000000,0.000873693521493,0.000000041672674,"MULTIPOLYGON (((-71.13588187199997 42.243704663000074, -71.135924299999942 42.243748781000079, -71.136053208999954 42.243701041000065, -71.135877083999958 42.243464245000041, -71.135743705999971 42.243511431000059, -71.135838885999988 42.243659964000074, -71.13588187199997 42.243704663000074)))"
2206,2005738010,"RAILROAD ST, WEST ROXBURY 02132",City of Boston,BTD,Municipal Lot,{9D32C0DB-68F4-473A-874C-8167B4EF8BA4},BTD,39645.000000000000000,0.003644224795582,0.000000400877207,
2207,1103201000,"Boynton ST, JAMAICA PLAIN 02130",City of Boston,PWD,,{3CF648A2-16A2-4564-A80E-0D8796FB74CC},N A,3830.000000000000000,0.001274868439197,0.000000038402908,
2208,0801148000,"640  HARRISON AV, BOSTON 02118",City of Boston,BPD,Area D-4 Station Parking,{5444F344-C964-439A-BEEF-33337D740EF1},BPD,4753.000000000000000,0.000905368388935,0.000000049883576,"MULTIPOLYGON (((-71.068626772999949 42.339729397000042, -71.068815226999959 42.339894496000056, -71.068977397999959 42.339759822000076, -71.068806282999958 42.339609179000036, -71.068626772999949 42.339729397000042)))"
2209,0306501000,"Union Park ST, BOSTON 02118",City of Boston,BPRD,Waltham Square,{1790CBB3-29F7-4388-95C1-5FB3FDEAD6DE},BPRD,2810.000000000000000,0.000919937645568,0.000000027383216,"MULTIPOLYGON (((-71.067756078999935 42.34072223700008, -71.067881593999971 42.340623139000058, -71.067491021999956 42.340495174000068, -71.067756078999935 42.34072223700008)))"
2210,1501590000,"Adams ST, DORCHESTER 02122",City of Boston,BPRD,Ronan Park,{F4013753-1B6A-4BEE-984F-268C41E6ED6C},BPRD,591326.000000000000000,0.010497354727302,0.000004966831345,
2211,0801024040,"400 Frontage Road, Boston, MA 02118",City of Boston,PWD,Frontage Road,{6B0EBDE8-7B76-4C3C-A127-9C281E157C2C},PWD BPD,428642.000000000000000,0.008778960325571,0.000004706150661,
2212,1100109000,"CEDAR ST, HP/Egleston",City of Boston,MOH,,{582FFD1C-20C7-4492-969C-97D0AD0072ED},N A,7477.000000000000000,0.001216086471717,0.000000078401349,
2213,1001856000,"67 67A BICKFORD ST, JAMAICA PLAIN 02130",BHA,BHA,,{E821E606-6EAB-4CBE-9CB0-5A7F8D6558FA},BHA,1049.000000000000000,0.000498883119566,0.000000010846318,"MULTIPOLYGON (((-71.101797689999955 42.324660520000066, -71.101981098999943 42.324707946000046, -71.10199487899996 42.324682191000079, -71.102008928999965 42.324656177000065, -71.101821348999977 42.324608522000062, -71.101797689999955 42.324660520000066)))"
2214,0902225005,"MELNEA CASS BLVD, ROXBURY 02119",City of Boston,MOH,,{ECEBF94C-1B89-4714-93A7-8706ECB61AA2},Non City,3942.000000000000000,0.001045552753558,0.000000040009337,"MULTIPOLYGON (((-71.086566413999947 42.335168946000067, -71.086667877999957 42.335199145000047, -71.086956845999964 42.334913161000031, -71.086870541999986 42.334861424000053, -71.086566413999947 42.335168946000067)))"
2215,0600120000,"101 West Broadway, Boston, MA 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six,{F325202B-0759-4C2D-BDE9-E6A3EAB83C40},BPD EMS,1995.000000000000000,0.000657438684120,0.000000020963896,"MULTIPOLYGON (((-71.05481670599994 42.340963718000069, -71.054635433999977 42.341115098000046, -71.05471466299997 42.34116595100005, -71.054893896999943 42.341013749000069, -71.05481670599994 42.340963718000069)))"
2216,0600257010,"ATHENS ST, SOUTH BOSTON 02127",City of Boston,PWD,,{5593B231-4FFB-484A-9F21-60EB354FF26A},N A,1138.000000000000000,0.000504750542700,0.000000011657341,"MULTIPOLYGON (((-71.053899695999974 42.341535495000073, -71.05400352099997 42.341602238000064, -71.05405082599998 42.341561138000031, -71.053949548999981 42.34149325900006, -71.053894855999943 42.341457311000056, -71.05384470499996 42.341499781000039, -71.053899695999974 42.341535495000073)))"
2217,0500550002,"0 E BERKELEY ST, South End, MA 02116",BPDA,BPDA,,{E1A1267D-E21F-4A09-B299-4E43D62FB9B2},Non City,4153.000000000000000,0.000839205377799,0.000000042151226,
2218,0801849000,"27 E LENOX ST, Roxbury, MA 02118",BPDA,BPDA,,{AA545A5B-BFCB-4B49-9A8D-780CBFDEAA70},N A,680.000000000000000,0.000352911022794,0.000000006957544,"MULTIPOLYGON (((-71.077840736999974 42.334234214000048, -71.07789203599998 42.334277685000075, -71.077984304999973 42.334216642000058, -71.077933954999935 42.334175631000051, -71.077840736999974 42.334234214000048)))"
2219,0801851000,"31 E LENOX ST, Roxbury, MA 02118",BPDA,BPDA,,{1D445124-D1EF-446D-A6C1-89D41416913F},N A,680.000000000000000,0.000338659326275,0.000000006357099,"MULTIPOLYGON (((-71.077745599999957 42.334153603000061, -71.077792232999968 42.334193119000076, -71.077883026999984 42.334134156000061, -71.077834484999983 42.334094624000045, -71.077745599999957 42.334153603000061)))"
2220,0201751010,"MEDFORD St, Charlestown, MA 02129",BPDA,BPDA,,{518BD644-9672-49A3-8596-0D831FE2540A},N A,1565.000000000000000,0.000531475988546,0.000000016491748,"MULTIPOLYGON (((-71.062697725999953 42.381157457000029, -71.062846287999946 42.381220977000055, -71.062906502999965 42.381138252000028, -71.062761218999981 42.381070818000069, -71.062697725999953 42.381157457000029)))"
2221,1400504000,"382 382A BLUE HILL AV, DSNI/Blue Hill",City of Boston,MOH,,{7C890742-7F12-47B2-910D-C4C4AD543E5D},N A,2295.000000000000000,0.000827526022838,0.000000022694523,"MULTIPOLYGON (((-71.080528970999978 42.311445133000063, -71.080846434999955 42.311582814000076, -71.080888267999967 42.311529448000044, -71.080570998999974 42.311391851000053, -71.080528970999978 42.311445133000063)))"
2222,0702684000,"745 East 7th Street, Boston, MA 02127",City of Boston,BPS,Perry,{BC12DFE5-E88D-4304-926D-DAD8AA8460EA},BPS,44999.000000000000000,0.002709952708074,0.000000458408861,"MULTIPOLYGON (((-71.029863552999984 42.331985546000055, -71.029870431999939 42.332321200000081, -71.030545870999958 42.332309778000081, -71.030530497999962 42.33196377400003, -71.030515374999936 42.331623840000077, -71.029853920999983 42.331635152000047, -71.029863552999984 42.331985546000055)))"
2223,0200152000,"TUFTS ST, CHARLESTOWN 02129",BHA,BHA,Corey Street Court,{2FABC6AB-5713-4E79-A0B5-9873B7C68484},BHA,66212.000000000000000,0.003748299363112,0.000000674380930,"MULTIPOLYGON (((-71.056238706999977 42.377814215000058, -71.055980119999958 42.379035839000039, -71.056654848999983 42.379056246000061, -71.056806198999936 42.378158273000054, -71.056424078999953 42.378123997000046, -71.056479956999965 42.377842055000031, -71.056238706999977 42.377814215000058)))"
2224,1600672000,"58 Gibson Street, Dorchester, MA 02122",City of Boston,PWD,"GIBSON ST OFFICE BLDG, Salt Shed, Garage D-7/ Ambulance 11",{D4B31D7A-0760-418C-AF40-74C9C3B633EE},PWD EMS,30090.000000000000000,0.002256062816282,0.000000295724612,"MULTIPOLYGON (((-71.058886645999962 42.297851223000066, -71.058462851999934 42.297963163000077, -71.058768179999959 42.298589825000079, -71.059082656999976 42.298505399000078, -71.059180878999939 42.298479028000031, -71.058886645999962 42.297851223000066)))"
2225,0203510050,"114 SIXTEENTH ST, Charlestown: Navy Yard, MA 02129",BPDA,Tenant,,{13F4D355-AC3E-4C6E-94DE-7FCC41A41C1E},Non City,95029.000000000000000,0.004576834943110,0.000000971399402,
2226,1201378000,"52 ALPINE ST, Roxbury, MA 02119",BPDA,BPDA,,{DBD21B4F-37E0-4A5D-AAC4-A6BC5680192F},N A,2050.000000000000000,0.000608720529891,0.000000020411011,"MULTIPOLYGON (((-71.085906118999958 42.325403908000055, -71.086014875999979 42.325440539000056, -71.086115393999933 42.325273579000054, -71.086069677999944 42.325258388000066, -71.086021688999949 42.325240894000046, -71.085906118999958 42.325403908000055)))"
2227,0104382000,"18 BARNES AV, Orient Heights",City of Boston,PMD,Orient Heights Senior Center,{370EA7D5-9137-4CFF-9DE7-2B48358668C8},Age Strong,9716.000000000000000,0.001314071768308,0.000000098687962,"MULTIPOLYGON (((-71.006094011999949 42.38596358500007, -71.005789394999965 42.386063558000046, -71.005895091999946 42.38624055400004, -71.00608877999997 42.386310404000028, -71.006198340999958 42.386274446000073, -71.006213315999958 42.386299545000043, -71.006281312999988 42.386277229000029, -71.006094011999949 42.38596358500007)))"
2228,0700541000,"1187 Columbia Rd, South Boston, MA 02127",City of Boston,BPRD,Moakley Park,{C1B16F1E-C84B-4F38-BBCF-EC3775D42E73},BPRD,2501700.000000000000000,0.024201794585216,0.000029823518300,
2229,2009420000,"MIAMI AV, West Roxbury",City of Boston,MOH,,{322E56E2-32C6-450B-BFED-3DF11EE6D381},N A,3728.000000000000000,0.000905723832347,0.000000044266794,"MULTIPOLYGON (((-71.164461719999963 42.274502409000036, -71.164766075999978 42.274578675000043, -71.164787198999989 42.274518902000068, -71.164810574999933 42.274452754000038, -71.164521491999949 42.274359705000052, -71.164461719999963 42.274502409000036)))"
2230,0600147000,"W FOURTH ST, SOUTH BOSTON 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six Parking Lot,{00597308-129C-4BD5-8F20-25029A19F0EA},BPD EMS,1800.000000000000000,0.000651091908979,0.000000018594515,"MULTIPOLYGON (((-71.055103541999983 42.340695107000045, -71.055124009999986 42.340708734000032, -71.055172414999959 42.34073922500005, -71.055197220999958 42.340717744000074, -71.055360345999986 42.340581164000071, -71.05531033799997 42.340550019000034, -71.05531012199998 42.340549883000051, -71.055294379999964 42.340539957000033, -71.055103541999983 42.340695107000045)))"
2231,1301627000,"170 Hancock Street, Dorchester, MA ",City of Boston,PWD,Hancock St. Municipal Building & Garage,{E230E4B0-11A0-459E-B8C6-E6CD049982D2},BPD PWD,104132.000000000000000,0.004490300832083,0.000001049325405,
2232,0600126000,"SILVER ST, SOUTH BOSTON 02127",City of Boston,PWD,,{A5062332-DCAB-47C6-9444-47969E5C5CE8},N A,1624.000000000000000,0.000558028108969,0.000000015938236,"MULTIPOLYGON (((-71.055124277999937 42.341185437000036, -71.05519617899995 42.341231753000045, -71.055343591999986 42.341107509000039, -71.055270201999974 42.34106011700004, -71.055265788999975 42.341063888000065, -71.055124277999937 42.341185437000036)))"
2233,0903139000,"2262 Washington St, Roxbury, MA 02119",City of Boston,PMD,Bruce C  Bolling Municipal Building,{94B49BAC-7A64-4EBA-9321-FF2F044F2C34},BPS,38052.000000000000000,0.002814014165718,0.000000378403489,
2234,0301331000,"NOYES PL, North End/Waterfront",City of Boston,MOH,,{17F42985-010F-4C9A-AE33-1A026A3247A1},N A,760.000000000000000,0.000385243317807,0.000000007761507,"MULTIPOLYGON (((-71.055835769999987 42.364951609000059, -71.055822044999957 42.365025445000072, -71.055883458999972 42.365029699000047, -71.055900393999934 42.364905597000075, -71.055900703999953 42.364903097000081, -71.055839961999936 42.364892649000069, -71.055839122999942 42.364924281000071, -71.055835769999987 42.364951609000059)))"
2235,1100181001,"Cedar ST, ROXBURY 02119",City of Boston,Unknown,,{F951A923-BB9B-4FA9-995B-8D88FEBAEB5B},N A,1041.000000000000000,0.000468091487533,0.000000009555492,"MULTIPOLYGON (((-71.092552680999972 42.325800019000042, -71.092575452999938 42.32561776600005, -71.092567534999944 42.325612353000054, -71.092471161999981 42.325648794000074, -71.092552680999972 42.325800019000042)))"
2236,0802110010,"906 Albany Street, Boston, MA 02119",City of Boston,BPS,Orchard Gardens K 8,{F018F8D4-784E-46E3-91CD-3E6138299CBE},BPS,152690.000000000000000,0.007127858842924,0.000001513989593,
2237,0302718000,"0 CAMBRIDGE ST, Downtown, MA 02114",BPDA,BPDA,,{A58ADFB9-CC43-43BC-BE6A-DC95E545EF0B},Non City,8252.000000000000000,0.001261697552529,0.000000084169754,
2238,0802454000,"20  Eustis ST, ROXBURY 02119",City of Boston,Non-City,Eliot Fire House,{AB23B1B2-0F7C-493C-857E-137C3A7521B6},Non-City,2119.000000000000000,0.000741435164428,0.000000021993797,
2239,2011811000,"DUNBARTON RD, WEST ROXBURY 02132",City of Boston,BCC,Dunbarton Woods,{B59BB264-0B17-49B8-B91D-EEF482F51502},BPRD,2157.000000000000000,0.000669236889032,0.000000022585291,"MULTIPOLYGON (((-71.154526669999939 42.260995070000035, -71.154591016999973 42.261067400000059, -71.154789790999985 42.260943677000057, -71.154735587999937 42.260867490000066, -71.154526669999939 42.260995070000035)))"
2240,0600140000,"WASHINGTON PL, SOUTH BOSTON 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six Parking Lot,{4AF007EB-3CC0-4E36-A3E5-9B237C34BC59},BPD EMS,467.000000000000000,0.000298201434352,0.000000004852320,"MULTIPOLYGON (((-71.055232025999942 42.340898008000067, -71.055194368999935 42.340931149000028, -71.055274688999987 42.340985788000069, -71.055314482999961 42.340950814000053, -71.055232025999942 42.340898008000067)))"
2241,0305243000,"0 HUDSON ST, Chinatown, MA 02111",BPDA,BPDA,,{A79CEE69-321A-4A5D-A8FE-66DF0331665E},Non City,1041.000000000000000,0.000490068895339,0.000000010604780,"MULTIPOLYGON (((-71.060601752999958 42.349592427000061, -71.060760581999943 42.349656215000039, -71.060806414999945 42.349613444000056, -71.060793395999951 42.349608127000067, -71.060622916999932 42.349538442000039, -71.060601752999958 42.349592427000061)))"
2242,0305230000,"0 HOLLAND PL, Chinatown, MA 02111",BPDA,BPDA,,{EA4DD1A1-4279-4EF1-9E8D-4F873F2A8AF4},Non City,1373.000000000000000,0.000536852935681,0.000000013483716,"MULTIPOLYGON (((-71.060815150999986 42.349721373000079, -71.060864038999966 42.349732393000068, -71.060918175999973 42.349599149000028, -71.060885490999965 42.349584021000055, -71.060895272999971 42.349572223000052, -71.060886957999969 42.34956855300004, -71.060863650999977 42.349558270000045, -71.060806414999945 42.349613444000056, -71.060760581999943 42.349656215000039, -71.060829896999962 42.349684057000047, -71.060815150999986 42.349721373000079)))"
2243,0801720000,"785 Albany St, Boston, MA 02118",BPHC,BPHC,"Miranda Creamer building, Northampton Square Garage, South End Fitness Center",{0F0C3E2C-0BE3-41FA-B97C-FFD4E7D870CE},BPHC EMS Tenant,156282.000000000000000,0.005432958659321,0.000001589491702,
2244,1400317000,"HAMILTON TE, DORCHESTER 02121",City of Boston,BPS,King K 8,{D5854DB7-E5E5-4A09-95EC-35B72E6B44A2},BPS,5743.000000000000000,0.001056110549069,0.000000057834995,"MULTIPOLYGON (((-71.075753056999986 42.310963507000054, -71.075897763999933 42.311046590000046, -71.076161266999975 42.310803336000049, -71.076018968999961 42.310715673000061, -71.075879609999959 42.31084555800004, -71.075818653999988 42.310902370000065, -71.075753056999986 42.310963507000054)))"
2245,1103707000,"WASHINGTON ST, JAMAICA PLAIN 02130",BWSC,BWSC,,{2FE40E04-7302-4791-9AAF-3BF946C07413},BWSC,6281.000000000000000,0.001198704984301,0.000000052994332,
2246,2002953000,"HERON ST, West Roxbury",City of Boston,MOH,,{1C7A7159-F4C9-4C98-B49F-5E563932F845},N A,5927.000000000000000,0.001127107459661,0.000000061470951,"MULTIPOLYGON (((-71.150044540999943 42.270185877000074, -71.150160317999962 42.270291403000044, -71.150503822999951 42.270067624000035, -71.150381552999988 42.269966758000066, -71.150044540999943 42.270185877000074)))"
2247,0301922005,"COTTING ST, West End, MA 02114",BPDA,BPDA,,{861020E3-F76A-4F19-93C2-EF133F933930},N A,398.000000000000000,0.000252351079746,0.000000003638386,"MULTIPOLYGON (((-71.063336052999944 42.365533428000049, -71.063389719999975 42.36558866300004, -71.063433080999971 42.365565495000055, -71.06337941299995 42.365510260000065, -71.063336052999944 42.365533428000049)))"
2248,0902279000,"175 RUGGLES ST, Roxbury, MA 02120",BPDA,BPDA,,{A3EA657D-A025-4122-9633-D9C781340443},Non City,11300.000000000000000,0.001682442185067,0.000000130767832,
2249,0802132000,"MELNEA CASS BLVD, ROXBURY 02119",City of Boston,PWD,,{38CBC039-0910-44FC-A15F-4AE2C9824383},N A,1604.000000000000000,0.001752064755419,0.000000016523626,
2250,0500818000,"537   TREMONT ST, South End, MA 02116",BPDA,Tenant,,{96146CE7-FA5E-41DB-951B-9C73F164BBD4},Non City,29412.000000000000000,0.002307201052207,0.000000300144243,
2251,1812653000,"MANILA AV, Hyde Park",City of Boston,MOH,,{D9B423C3-6702-4092-950C-49CC086316AB},Non City,4000.000000000000000,0.000872701384154,0.000000039870695,"MULTIPOLYGON (((-71.135877083999958 42.243464245000041, -71.136053208999954 42.243701041000065, -71.136186373999976 42.243653522000045, -71.136010459999966 42.24341705900008, -71.135877083999958 42.243464245000041)))"
2252,0402030000,"560  HUNTINGTON AV, BOSTON 02115",City of Boston,Non-City (Private),DIV 2 - DIST 9 - ENGINE 36 LADDER 26,{D189C532-2D28-47EE-B1F8-6BDDE944DE8B},BPRD,22883.000000000000000,0.001948897181892,0.000000233364685,"MULTIPOLYGON (((-71.096421427999985 42.337201975000028, -71.096184557999948 42.336873155000035, -71.096083775999944 42.336895508000055, -71.095823329999973 42.336970390000033, -71.095690360999981 42.337059761000035, -71.095652152999946 42.337116733000073, -71.095850040999949 42.337391441000079, -71.095923037999967 42.337366252000038, -71.096168581999962 42.337281239000049, -71.096421427999985 42.337201975000028)))"
2253,0703999000,"COLUMBIA RD, DORCHESTER 02125",City of Boston,BPRD,Dorchester North Burying Ground,{5F8DEAE8-3726-4631-9768-9C7505C27618},BPRD,136685.000000000000000,0.005730356826747,0.000001428887506,
2254,0902240000,"MELNEA CASS BLVD, ROXBURY 02119",Non-City,MOH,,{82EEB8B0-E990-400A-83C7-3697308C4C21},Non City,7285.000000000000000,0.001136384218020,0.000000067561791,"MULTIPOLYGON (((-71.086667877999957 42.335199145000047, -71.086777015999985 42.335236751000025, -71.086875658999986 42.335270742000034, -71.087092634999976 42.334992691000025, -71.087027812999963 42.334954725000046, -71.086956845999964 42.334913161000031, -71.086667877999957 42.335199145000047)))"
2255,1301321000,"500 Columbia Road, Dorchester, MA ",City of Boston,PMD,Upham's Corner Municipal Services Building/Upham's Corner Library,{720FD5E0-995C-45BA-8763-D51028879DAA},BPL,13242.000000000000000,0.001559332402296,0.000000132472034,
2256,1812657000,"40 MANILA AV, Hyde Park",City of Boston,MOH,,{CD1FDF13-BF6E-449C-8C34-55094BA14B7B},Non City,4000.000000000000000,0.000866945198577,0.000000039468744,"MULTIPOLYGON (((-71.136409926999988 42.243275734000065, -71.136585920999948 42.243510970000045, -71.136715555999956 42.243464717000052, -71.136545573999967 42.243227743000034, -71.136409926999988 42.243275734000065)))"
2257,0902124010,"WASHINGTON ST, Roxbury, MA 02119",BPDA,BPDA,,{B5C865DF-1C15-4B98-A1C5-72377F8E1831},N A,18073.000000000000000,0.002098321748636,0.000000182945806,
2258,0902130010,"450  MELNEA CASS BL, Roxbury, MA 02119",BPDA,Tenant,,{DC2AE46C-BF72-42B1-BF87-69885F03A4F7},Non City,45990.000000000000000,0.003745445966102,0.000000466716819,
2259,1100867000,"280 Highland Ave., Roxbury, MA ",City of Boston,PWD,ROXBURY MAINTENANCE SALTSHED D-2&10,{9C27776E-6A2D-4C1E-AAAD-0D3EE04D36CA},PWD,164356.000000000000000,0.005680036988396,0.000001171863886,
2260,0301626000,"New Chardon ST, BOSTON 02114",City of Boston,PWD,,{925B67BB-B5DA-4255-8EEE-524A793F26B6},N A,2703.000000000000000,0.001113065700082,0.000000033707678,
2261,1100868000,"260  Highland ST, ROXBURY 02119",City of Boston,BPRD,Marcella Playground,{495A50E3-9CE0-4C19-918A-05FC0605C172},BPRD,224290.000000000000000,0.005828184171948,0.000002399453118,
2262,0602670001,"NORTHERN AV, BOSTON 02210",City of Boston,PWD,,{A9D81561-A2A9-4243-AEB4-153B7AAAA5BC},N A,,0.000301111554179,0.000000003449143,"MULTIPOLYGON (((-71.048252994999984 42.354314808000026, -71.048275905999958 42.354327460000036, -71.048365903999979 42.354246175000071, -71.048333831999969 42.354229539000073, -71.04829484399994 42.354272919000039, -71.048252994999984 42.354314808000026)))"
2263,0500746000,"152 Arlington Street, Boston, MA 02116",City of Boston,BPS,Quincy Upper  6 12 ,{C586DD3E-BED9-4C66-A05F-AC9259F917AF},BPS,38670.000000000000000,0.002690875643246,0.000000389867406,
2264,2005738020,"RAILROAD ST, West Roxbury",City of Boston,MOH,,{E577BB6E-50B1-49F5-9A6C-504AA9C0E887},Non City,20671.000000000000000,0.001852011927954,0.000000209934360,"MULTIPOLYGON (((-71.153731840999967 42.285497706000058, -71.154013809999981 42.285843718000081, -71.154419673999939 42.28566538900003, -71.154097676999982 42.285253741000076, -71.153731840999967 42.285497706000058)))"
2265,0104274000,"SWIFT TE, EAST BOSTON 02128",City of Boston,BPRD,Bennington Street Cemetery,{4FD242FB-9399-4213-B956-207C25198B56},BPRD,157500.000000000000000,0.005265405878151,0.000001613255027,"MULTIPOLYGON (((-71.020133137999949 42.381050504000029, -71.020544689999952 42.381663537000065, -71.022041901999955 42.381108518000076, -71.021630752999954 42.380500600000062, -71.021451022999941 42.380235153000058, -71.019972131999964 42.380810663000034, -71.020133137999949 42.381050504000029)))"
2266,0703339000,"Rawson ST, DORCHESTER 02125",City of Boston,PWD,,{757B1C6C-D3EF-4462-AEB7-3BC9DA8AC15C},N A,874.000000000000000,0.000468045380730,0.000000008761487,"MULTIPOLYGON (((-71.057673914999953 42.32615080000005, -71.057806299999982 42.326285926000025, -71.057847968999965 42.326196094000068, -71.057673914999953 42.32615080000005)))"
2267,0600125000,"Silver ST, SOUTH BOSTON 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six,{27897433-A4C0-4B45-BD83-8B5AE43A2DCD},BPD EMS,1585.000000000000000,0.000590825012811,0.000000019552490,"MULTIPOLYGON (((-71.055033850999962 42.341124100000059, -71.055124277999937 42.341185437000036, -71.055265788999975 42.341063888000065, -71.055175107999958 42.341003231000059, -71.055081995999956 42.341083576000074, -71.055033850999962 42.341124100000059)))"
2268,0600124000,"58  SILVER ST, SOUTH BOSTON 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six,{38BFEF76-5EB4-4C20-9C08-017D3B56E628},BPD EMS,1064.000000000000000,0.000401663336558,0.000000009251770,"MULTIPOLYGON (((-71.055018281999935 42.341040765000059, -71.055081995999956 42.341083576000074, -71.055175107999958 42.341003231000059, -71.055109994999953 42.340958731000057, -71.055023521999942 42.341036345000077, -71.055018281999935 42.341040765000059)))"
2269,0600123000,"SILVER ST, SOUTH BOSTON 02127",City of Boston,BPD,Area C-6 Station/Ambulance Six,{D8F90793-35F0-43C5-8449-7ABE170B2FBC},BPD EMS,922.000000000000000,0.000365548240010,0.000000007446647,"MULTIPOLYGON (((-71.054967588999943 42.341000358000031, -71.055023521999942 42.341036345000077, -71.055109994999953 42.340958731000057, -71.055079860999967 42.340937782000026, -71.055056116999936 42.340922491000072, -71.054967588999943 42.341000358000031)))"
2270,1800113500,"61 Woodruff Street, Boston, MA 02126",City of Boston,BCYF,Gallivan Community Center,{BB33048B-F237-4D2B-BB3E-03732E7ECB41},BCYF,239706.000000000000000,0.008550772228454,0.000002447430325,
2271,1200439000,"50 52 WAVERLY ST, Washington Park",City of Boston,MOH,,{152CEBAD-CEDA-4E04-913F-D4A414E47EB0},N A,6188.000000000000000,0.001096617830218,0.000000067879335,"MULTIPOLYGON (((-71.079154950999964 42.320864899000071, -71.079217277999987 42.320894194000061, -71.079437592999966 42.320631214000059, -71.079256484999974 42.320542819000025, -71.079031618999977 42.320806941000058, -71.079058678999957 42.320819657000072, -71.079154950999964 42.320864899000071)))"
